video_id,video_url,title,video_type,published_at,channel_id,channel_title,channel_url,source_person_ids,source_person_names,source_team_names,source_seasons,division,detected_season_id,detected_week,detected_stage,detected_round,match_status,best_match_id,confidence,confidence_tier,match_basis,confidence_explanation,perspective_person,opponent,view_count,like_count,comment_count,duration,duration_seconds,stats_fetched_at,views_baseline_median,views_multiplier,views_percentile,views_z_score,video_highlight_reasons,views_week_factor,views_opponent_factor,views_expected,views_trend_multiplier,views_trend_percentile,views_trend_z_score,views_trend_highlight_reasons,source_urls
qCXdWSQVkAE,https://www.youtube.com/watch?v=qCXdWSQVkAE,"Der Aufstieg der PokéTuber-Szene! | Nestfloh reagiert auf ""GPL Schau - Spieltag 1""",reaction,,UCVsNLr5y3npa_9fcfs5hEew,Flobert,https://www.youtube.com/@Flobert,person_nestfloh,Nestfloh,Böller Brüder,season_010,,,1,regular_season,,reaction,,,,,,Nestfloh,,2009,112,11,PT25M45S,1545,2026-06-19T15:15:41Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=qCXdWSQVkAE;https://www.youtube.com/@Flobert
PFS1rRTp0Dg,https://www.youtube.com/watch?v=PFS1rRTp0Dg,Nestfloh reagiert auf die GPL - Bene vs. RegiBang (Spieltag 1),reaction,,UCVsNLr5y3npa_9fcfs5hEew,Flobert,https://www.youtube.com/@Flobert,person_nestfloh,Nestfloh,Böller Brüder,season_010,,,1,regular_season,,reaction,,,,,,Nestfloh,,219,10,0,PT39M19S,2359,2026-06-19T15:15:41Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=PFS1rRTp0Dg;https://www.youtube.com/@Flobert
96V40CaQsEY,https://www.youtube.com/watch?v=96V40CaQsEY,Nestfloh reagiert auf die GPL - BlackLink vs. Barry (Spieltag 1 - Liga 2),reaction,,UCVsNLr5y3npa_9fcfs5hEew,Flobert,https://www.youtube.com/@Flobert,person_nestfloh,Nestfloh,Böller Brüder,season_010,Liga 2,,1,regular_season,,reaction,,,,,,Nestfloh,,159,7,0,PT49M43S,2983,2026-06-19T15:15:41Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=96V40CaQsEY;https://www.youtube.com/@Flobert
JXZ5LZJi4FY,https://www.youtube.com/watch?v=JXZ5LZJi4FY,Nestfloh reagiert auf die GPL - Blocki vs. OGDNZ (Spieltag 1 - Liga 2),reaction,,UCVsNLr5y3npa_9fcfs5hEew,Flobert,https://www.youtube.com/@Flobert,person_nestfloh,Nestfloh,Böller Brüder,season_010,Liga 2,,1,regular_season,,reaction,,,,,,Nestfloh,,183,6,1,PT30M23S,1823,2026-06-19T15:15:41Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=JXZ5LZJi4FY;https://www.youtube.com/@Flobert
tO_9CGrcsso,https://www.youtube.com/watch?v=tO_9CGrcsso,Nestfloh reagiert auf die GPL - ElektechN9ne vs. Dauni (Spieltag 1),reaction,,UCVsNLr5y3npa_9fcfs5hEew,Flobert,https://www.youtube.com/@Flobert,person_nestfloh,Nestfloh,Böller Brüder,season_010,,,1,regular_season,,reaction,,,,,,Nestfloh,,516,20,0,PT44M1S,2641,2026-06-19T15:15:41Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=tO_9CGrcsso;https://www.youtube.com/@Flobert
vD_r54SFfnY,https://www.youtube.com/watch?v=vD_r54SFfnY,Nestfloh reagiert auf die GPL - Hydronic vs. Present (Spieltag 1),reaction,,UCVsNLr5y3npa_9fcfs5hEew,Flobert,https://www.youtube.com/@Flobert,person_nestfloh,Nestfloh,Böller Brüder,season_010,,,1,regular_season,,reaction,,,,,,Nestfloh,,242,17,0,PT41M3S,2463,2026-06-19T15:15:41Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=vD_r54SFfnY;https://www.youtube.com/@Flobert
n2enY2wJ3pE,https://www.youtube.com/watch?v=n2enY2wJ3pE,Nestfloh reagiert auf die GPL - KingBlex vs. Maxi von Vogel (Spieltag 1 - Liga 2),reaction,,UCVsNLr5y3npa_9fcfs5hEew,Flobert,https://www.youtube.com/@Flobert,person_nestfloh,Nestfloh,Böller Brüder,season_010,Liga 2,,1,regular_season,,reaction,,,,,,Nestfloh,,142,8,0,PT55M51S,3351,2026-06-19T15:15:41Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=n2enY2wJ3pE;https://www.youtube.com/@Flobert
ZO04LOfl4cg,https://www.youtube.com/watch?v=ZO04LOfl4cg,Nestfloh reagiert auf die GPL - Raizor vs. PokGalaxy (Spieltag 1 - Liga 2),reaction,,UCVsNLr5y3npa_9fcfs5hEew,Flobert,https://www.youtube.com/@Flobert,person_nestfloh,Nestfloh,Böller Brüder,season_010,Liga 2,,1,regular_season,,reaction,,,,,,Nestfloh,,149,9,0,PT37M17S,2237,2026-06-19T15:15:41Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=ZO04LOfl4cg;https://www.youtube.com/@Flobert
5JQvQaH2dXw,https://www.youtube.com/watch?v=5JQvQaH2dXw,Teambuilding: GPL Spieltag 1 gegen BraveBirdGames,teambuilding,2016-02-02T20:39:11Z,UCUvKgUfqnKVuyChAL1ZYPYg,Leinux,https://www.youtube.com/user/Leinux2,person_leinux,Leinux,Meowseyside,season_003;season_004,,,1,regular_season,,teambuilding,,,,,,Leinux,,174,18,21,PT9M54S,594,2026-06-19T11:59:12Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=5JQvQaH2dXw;https://www.youtube.com/user/Leinux2
PqWI5B_5BT4,https://www.youtube.com/watch?v=PqWI5B_5BT4,Nestfloh reagiert auf die GPL - BelmontGabrielLP vs. Hydronic (Spieltag 2),reaction,,UCVsNLr5y3npa_9fcfs5hEew,Flobert,https://www.youtube.com/@Flobert,person_nestfloh,Nestfloh,Böller Brüder,season_010,,,2,regular_season,,reaction,,,,,,Nestfloh,,794,56,3,PT58M39S,3519,2026-06-19T15:15:41Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=PqWI5B_5BT4;https://www.youtube.com/@Flobert
OEB1mixnohw,https://www.youtube.com/watch?v=OEB1mixnohw,Nestfloh reagiert auf die GPL - Blocki vs. Barry (Spieltag 2 - Liga 2),reaction,,UCVsNLr5y3npa_9fcfs5hEew,Flobert,https://www.youtube.com/@Flobert,person_nestfloh,Nestfloh,Böller Brüder,season_010,Liga 2,,2,regular_season,,reaction,,,,,,Nestfloh,,574,55,3,PT44M57S,2697,2026-06-19T15:15:41Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=OEB1mixnohw;https://www.youtube.com/@Flobert
kAbaEzaUUl0,https://www.youtube.com/watch?v=kAbaEzaUUl0,Nestfloh reagiert auf die GPL - Dauni vs. RegiBang (Spieltag 2),reaction,,UCVsNLr5y3npa_9fcfs5hEew,Flobert,https://www.youtube.com/@Flobert,person_nestfloh,Nestfloh,Böller Brüder,season_010,,,2,regular_season,,reaction,,,,,,Nestfloh,,699,61,3,PT45M5S,2705,2026-06-19T15:15:41Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=kAbaEzaUUl0;https://www.youtube.com/@Flobert
NJpfFYC1v9Y,https://www.youtube.com/watch?v=NJpfFYC1v9Y,Nestfloh reagiert auf die GPL - ElektechN9ne vs. Nestfloh (Spieltag 2),reaction,,UCVsNLr5y3npa_9fcfs5hEew,Flobert,https://www.youtube.com/@Flobert,person_nestfloh,Nestfloh,Böller Brüder,season_010,,,2,regular_season,,reaction,,,,,,Nestfloh,,698,49,2,PT51M23S,3083,2026-06-19T15:15:41Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=NJpfFYC1v9Y;https://www.youtube.com/@Flobert
m0_73Agg9Yg,https://www.youtube.com/watch?v=m0_73Agg9Yg,Nestfloh reagiert auf die GPL - King Blex vs. BlackLink (Spieltag 2 - Liga 2),reaction,,UCVsNLr5y3npa_9fcfs5hEew,Flobert,https://www.youtube.com/@Flobert,person_nestfloh,Nestfloh,Böller Brüder,season_010,Liga 2,,2,regular_season,,reaction,,,,,,Nestfloh,,443,36,0,PT41M23S,2483,2026-06-19T15:15:41Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=m0_73Agg9Yg;https://www.youtube.com/@Flobert
MdTKnybkxN0,https://www.youtube.com/watch?v=MdTKnybkxN0,Nestfloh reagiert auf die GPL - Pokglaxay vs. Maxi von Vogel (Spieltag 2 - Liga 2),reaction,,UCVsNLr5y3npa_9fcfs5hEew,Flobert,https://www.youtube.com/@Flobert,person_nestfloh,Nestfloh,Böller Brüder,season_010,Liga 2,,2,regular_season,,reaction,,,,,,Nestfloh,,368,30,1,PT44M7S,2647,2026-06-19T15:15:41Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=MdTKnybkxN0;https://www.youtube.com/@Flobert
q7Ib2h_Pm0A,https://www.youtube.com/watch?v=q7Ib2h_Pm0A,Nestfloh reagiert auf die GPL - PresentLP vs. Bene (Spieltag 2),reaction,,UCVsNLr5y3npa_9fcfs5hEew,Flobert,https://www.youtube.com/@Flobert,person_nestfloh,Nestfloh,Böller Brüder,season_010,,,2,regular_season,,reaction,,,,,,Nestfloh,,823,56,1,PT1H21S,3621,2026-06-19T15:15:41Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=q7Ib2h_Pm0A;https://www.youtube.com/@Flobert
EJG_j61hzZo,https://www.youtube.com/watch?v=EJG_j61hzZo,Nestfloh reagiert auf die GPL - Raizor vs. OG DNZ (Spieltag 2 - Liga 2),reaction,,UCVsNLr5y3npa_9fcfs5hEew,Flobert,https://www.youtube.com/@Flobert,person_nestfloh,Nestfloh,Böller Brüder,season_010,Liga 2,,2,regular_season,,reaction,,,,,,Nestfloh,,603,61,0,PT32M33S,1953,2026-06-19T15:15:41Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=EJG_j61hzZo;https://www.youtube.com/@Flobert
dwt2ovfxos4,https://www.youtube.com/watch?v=dwt2ovfxos4,Nestfloh reagiert auf die GPL - Bene vs. Belmont (Spieltag 3),reaction,,UCVsNLr5y3npa_9fcfs5hEew,Flobert,https://www.youtube.com/@Flobert,person_nestfloh,Nestfloh,Böller Brüder,season_010,,,3,regular_season,,reaction,,,,,,Nestfloh,,549,39,1,PT40M41S,2441,2026-06-19T15:15:41Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=dwt2ovfxos4;https://www.youtube.com/@Flobert
FUSRbBrnbeI,https://www.youtube.com/watch?v=FUSRbBrnbeI,Nestfloh reagiert auf die GPL - BlackLink vs. Pokgalaxy (Spieltag 3 - Liga 2),reaction,,UCVsNLr5y3npa_9fcfs5hEew,Flobert,https://www.youtube.com/@Flobert,person_nestfloh,Nestfloh,Böller Brüder,season_010,Liga 2,,3,regular_season,,reaction,,,,,,Nestfloh,,349,31,3,PT42M3S,2523,2026-06-19T15:15:41Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=FUSRbBrnbeI;https://www.youtube.com/@Flobert
5TlzbwCD7hU,https://www.youtube.com/watch?v=5TlzbwCD7hU,Nestfloh reagiert auf die GPL - Blocki vs. Raizor (Spieltag 3 - Liga 2),reaction,,UCVsNLr5y3npa_9fcfs5hEew,Flobert,https://www.youtube.com/@Flobert,person_nestfloh,Nestfloh,Böller Brüder,season_010,Liga 2,,3,regular_season,,reaction,,,,,,Nestfloh,,905,66,2,PT38M55S,2335,2026-06-19T15:15:41Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=5TlzbwCD7hU;https://www.youtube.com/@Flobert
QTXd7YrWj4A,https://www.youtube.com/watch?v=QTXd7YrWj4A,Nestfloh reagiert auf die GPL - ElektechN9ne vs. Hydronic (Spieltag 3),reaction,,UCVsNLr5y3npa_9fcfs5hEew,Flobert,https://www.youtube.com/@Flobert,person_nestfloh,Nestfloh,Böller Brüder,season_010,,,3,regular_season,,reaction,,,,,,Nestfloh,,379,28,1,PT45M29S,2729,2026-06-19T15:15:41Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=QTXd7YrWj4A;https://www.youtube.com/@Flobert
wrRHBylcdaY,https://www.youtube.com/watch?v=wrRHBylcdaY,Nestfloh reagiert auf die GPL - King Blex vs. Barry (Spieltag 3 - Liga 2),reaction,,UCVsNLr5y3npa_9fcfs5hEew,Flobert,https://www.youtube.com/@Flobert,person_nestfloh,Nestfloh,Böller Brüder,season_010,Liga 2,,3,regular_season,,reaction,,,,,,Nestfloh,,368,35,3,PT33M6S,1986,2026-06-19T15:15:41Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=wrRHBylcdaY;https://www.youtube.com/@Flobert
zn9JwfCqToo,https://www.youtube.com/watch?v=zn9JwfCqToo,Nestfloh reagiert auf die GPL - Maxi von Vogel vs. OG DNZ (Spieltag 3 - Liga 2),reaction,,UCVsNLr5y3npa_9fcfs5hEew,Flobert,https://www.youtube.com/@Flobert,person_nestfloh,Nestfloh,Böller Brüder,season_010,Liga 2,,3,regular_season,,reaction,,,,,,Nestfloh,,471,31,4,PT49M9S,2949,2026-06-19T15:15:41Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=zn9JwfCqToo;https://www.youtube.com/@Flobert
P8-2pB98MKQ,https://www.youtube.com/watch?v=P8-2pB98MKQ,Nestfloh reagiert auf die GPL - RegiBang vs. Present (Spieltag 3 - Liga 1),reaction,,UCVsNLr5y3npa_9fcfs5hEew,Flobert,https://www.youtube.com/@Flobert,person_nestfloh,Nestfloh,Böller Brüder,season_010,Liga 1,,3,regular_season,,reaction,,,,,,Nestfloh,,478,46,1,PT35M43S,2143,2026-06-19T15:15:41Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=P8-2pB98MKQ;https://www.youtube.com/@Flobert
JLiaxknYTzU,https://www.youtube.com/watch?v=JLiaxknYTzU,GPL-Woche #03: KADER-ANALYSE und erste IDEEN | Live-Teambuilding (Teil 1),teambuilding,2020-07-09T05:28:11Z,UC9YQK42JQGnwYJcZCpMGeDQ,Nestfloh,https://www.youtube.com/user/ElcioBuchLP,person_nestfloh,Nestfloh,Flutschige Zäpfchen,season_006;season_007;season_008,,,3,regular_season,,teambuilding,,,,,,Nestfloh,,4305,258,45,PT1H29M51S,5391,2026-06-19T11:59:12Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=JLiaxknYTzU;https://www.youtube.com/user/ElcioBuchLP;https://www.youtube.com/user/Nestfloh
FMlKYlGWidg,https://www.youtube.com/watch?v=FMlKYlGWidg,Nestfloh reagiert auf die GPL - Bene vs. ElektechN9ne (Spieltag 4),reaction,,UCVsNLr5y3npa_9fcfs5hEew,Flobert,https://www.youtube.com/@Flobert,person_nestfloh,Nestfloh,Böller Brüder,season_010,,,4,regular_season,,reaction,,,,,,Nestfloh,,459,33,2,PT57M24S,3444,2026-06-19T15:15:41Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=FMlKYlGWidg;https://www.youtube.com/@Flobert
gmHnVGLVAPw,https://www.youtube.com/watch?v=gmHnVGLVAPw,Nestfloh reagiert auf die GPL - Blocki vs. Maxi von Vogel (Spieltag 4 - Liga 2),reaction,,UCVsNLr5y3npa_9fcfs5hEew,Flobert,https://www.youtube.com/@Flobert,person_nestfloh,Nestfloh,Böller Brüder,season_010,Liga 2,,4,regular_season,,reaction,,,,,,Nestfloh,,647,47,5,PT49M18S,2958,2026-06-19T15:15:41Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=gmHnVGLVAPw;https://www.youtube.com/@Flobert
xBz5L65mzDE,https://www.youtube.com/watch?v=xBz5L65mzDE,Nestfloh reagiert auf die GPL - DauniDaunstar vs. Present (Spieltag 4),reaction,,UCVsNLr5y3npa_9fcfs5hEew,Flobert,https://www.youtube.com/@Flobert,person_nestfloh,Nestfloh,Böller Brüder,season_010,,,4,regular_season,,reaction,,,,,,Nestfloh,,596,50,1,PT40M10S,2410,2026-06-19T15:15:41Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=xBz5L65mzDE;https://www.youtube.com/@Flobert
NCYN1VFC6VM,https://www.youtube.com/watch?v=NCYN1VFC6VM,Nestfloh reagiert auf die GPL - OG DNZ vs. BlackLink (Spieltag 4 - Liga 2),reaction,,UCVsNLr5y3npa_9fcfs5hEew,Flobert,https://www.youtube.com/@Flobert,person_nestfloh,Nestfloh,Böller Brüder,season_010,Liga 2,,4,regular_season,,reaction,,,,,,Nestfloh,,395,32,1,PT37M35S,2255,2026-06-19T15:15:41Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=NCYN1VFC6VM;https://www.youtube.com/@Flobert
pkPMbSMbNBY,https://www.youtube.com/watch?v=pkPMbSMbNBY,Nestfloh reagiert auf die GPL - Pokgalaxy vs. King Blex (Spieltag 4 - Liga 2),reaction,,UCVsNLr5y3npa_9fcfs5hEew,Flobert,https://www.youtube.com/@Flobert,person_nestfloh,Nestfloh,Böller Brüder,season_010,Liga 2,,4,regular_season,,reaction,,,,,,Nestfloh,,333,26,4,PT45M35S,2735,2026-06-19T15:15:41Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=pkPMbSMbNBY;https://www.youtube.com/@Flobert
hoB7WWGH2yM,https://www.youtube.com/watch?v=hoB7WWGH2yM,Nestfloh reagiert auf die GPL - Raizor vs. Barry  (Spieltag 4 - Liga 2),reaction,,UCVsNLr5y3npa_9fcfs5hEew,Flobert,https://www.youtube.com/@Flobert,person_nestfloh,Nestfloh,Böller Brüder,season_010,Liga 2,,4,regular_season,,reaction,,,,,,Nestfloh,,593,52,2,PT37M41S,2261,2026-06-19T15:15:41Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=hoB7WWGH2yM;https://www.youtube.com/@Flobert
f6ncxB2c6wg,https://www.youtube.com/watch?v=f6ncxB2c6wg,Nestfloh reagiert auf die GPL - Regibang vs. BelmontGabriel (Spieltag 4),reaction,,UCVsNLr5y3npa_9fcfs5hEew,Flobert,https://www.youtube.com/@Flobert,person_nestfloh,Nestfloh,Böller Brüder,season_010,,,4,regular_season,,reaction,,,,,,Nestfloh,,434,37,2,PT28M9S,1689,2026-06-19T15:15:41Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=f6ncxB2c6wg;https://www.youtube.com/@Flobert
VjNiz7o5JVM,https://www.youtube.com/watch?v=VjNiz7o5JVM,GPL-Woche #04: Die DEFENSIVE errichten | Live-Teambuilding (Teil 2),teambuilding,2020-07-09T18:22:30Z,UC9YQK42JQGnwYJcZCpMGeDQ,Nestfloh,https://www.youtube.com/user/ElcioBuchLP,person_nestfloh,Nestfloh,Flutschige Zäpfchen,season_006;season_007;season_008,,,4,regular_season,,teambuilding,,,,,,Nestfloh,,2990,159,40,PT2H25M28S,8728,2026-06-19T11:59:12Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=VjNiz7o5JVM;https://www.youtube.com/user/ElcioBuchLP;https://www.youtube.com/user/Nestfloh
e5ycK2fk6UY,https://www.youtube.com/watch?v=e5ycK2fk6UY,Nestfloh reagiert auf die GPL - Blocki vs. BlackLink (Spieltag 5 - Liga 2),reaction,,UCVsNLr5y3npa_9fcfs5hEew,Flobert,https://www.youtube.com/@Flobert,person_nestfloh,Nestfloh,Böller Brüder,season_010,Liga 2,,5,regular_season,,reaction,,,,,,Nestfloh,,431,30,1,PT32M12S,1932,2026-06-19T15:15:41Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=e5ycK2fk6UY;https://www.youtube.com/@Flobert
_LWG0i-l9s8,https://www.youtube.com/watch?v=_LWG0i-l9s8,Nestfloh reagiert auf die GPL - Hydronic vs. Dauni Daunstar (Spieltag 5),reaction,,UCVsNLr5y3npa_9fcfs5hEew,Flobert,https://www.youtube.com/@Flobert,person_nestfloh,Nestfloh,Böller Brüder,season_010,,,5,regular_season,,reaction,,,,,,Nestfloh,,351,30,0,PT35M18S,2118,2026-06-19T15:15:41Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=_LWG0i-l9s8;https://www.youtube.com/@Flobert
l--ymDmqVDs,https://www.youtube.com/watch?v=l--ymDmqVDs,Nestfloh reagiert auf die GPL - OG DNZ vs. King Blex (Spieltag 5 - Liga 2),reaction,,UCVsNLr5y3npa_9fcfs5hEew,Flobert,https://www.youtube.com/@Flobert,person_nestfloh,Nestfloh,Böller Brüder,season_010,Liga 2,,5,regular_season,,reaction,,,,,,Nestfloh,,663,42,3,PT38M9S,2289,2026-06-19T15:15:41Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=l--ymDmqVDs;https://www.youtube.com/@Flobert
KUEhAktsKGE,https://www.youtube.com/watch?v=KUEhAktsKGE,Nestfloh reagiert auf die GPL - Pokgalaxy vs. Barry (Spieltag 5 - Liga 2),reaction,,UCVsNLr5y3npa_9fcfs5hEew,Flobert,https://www.youtube.com/@Flobert,person_nestfloh,Nestfloh,Böller Brüder,season_010,Liga 2,,5,regular_season,,reaction,,,,,,Nestfloh,,339,25,0,PT38M41S,2321,2026-06-19T15:15:41Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=KUEhAktsKGE;https://www.youtube.com/@Flobert
YY5UPbN8BhM,https://www.youtube.com/watch?v=YY5UPbN8BhM,Nestfloh reagiert auf die GPL - Present vs. BelmontGabriel (Spieltag 5),reaction,,UCVsNLr5y3npa_9fcfs5hEew,Flobert,https://www.youtube.com/@Flobert,person_nestfloh,Nestfloh,Böller Brüder,season_010,,,5,regular_season,,reaction,,,,,,Nestfloh,,564,42,3,PT31M31S,1891,2026-06-19T15:15:41Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=YY5UPbN8BhM;https://www.youtube.com/@Flobert
XFXQII-eb0Y,https://www.youtube.com/watch?v=XFXQII-eb0Y,Nestfloh reagiert auf die GPL - Raizor vs. Maxi von Vogel (Spieltag 5 - Liga 2),reaction,,UCVsNLr5y3npa_9fcfs5hEew,Flobert,https://www.youtube.com/@Flobert,person_nestfloh,Nestfloh,Böller Brüder,season_010,Liga 2,,5,regular_season,,reaction,,,,,,Nestfloh,,462,40,0,PT37M54S,2274,2026-06-19T15:15:41Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=XFXQII-eb0Y;https://www.youtube.com/@Flobert
S7OZGSHs6as,https://www.youtube.com/watch?v=S7OZGSHs6as,Nestfloh reagiert auf die GPL - RegiBang vs. ElektechN9ne(Spieltag 5),reaction,,UCVsNLr5y3npa_9fcfs5hEew,Flobert,https://www.youtube.com/@Flobert,person_nestfloh,Nestfloh,Böller Brüder,season_010,,,5,regular_season,,reaction,,,,,,Nestfloh,,698,41,4,PT41M54S,2514,2026-06-19T15:15:41Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=S7OZGSHs6as;https://www.youtube.com/@Flobert
qgWCnOwf9tI,https://www.youtube.com/watch?v=qgWCnOwf9tI,GPL Woche #05: OFFENSIVE und alle groben SETS | Live-Teambuilding (Teil 3),teambuilding,2020-07-10T15:43:37Z,UC9YQK42JQGnwYJcZCpMGeDQ,Nestfloh,https://www.youtube.com/user/ElcioBuchLP,person_nestfloh,Nestfloh,Flutschige Zäpfchen,season_006;season_007;season_008,,,5,regular_season,,teambuilding,,,,,,Nestfloh,,2401,135,16,PT2H13M47S,8027,2026-06-19T11:59:12Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=qgWCnOwf9tI;https://www.youtube.com/user/ElcioBuchLP;https://www.youtube.com/user/Nestfloh
rhIvP01tJv0,https://www.youtube.com/watch?v=rhIvP01tJv0,WAS SIND DIESE SPEEDCREEPS?! | Livereaction | GPL Liga 1 Spieltag 5 Highlights,reaction,2021-05-17T17:00:33Z,UCxw9kUfbp4Az1upPSFGtolw,Crinchy,https://www.youtube.com/user/CaptainCrinch,person_captaincrinch,CaptainCrinch,Crinchilla;Suicide Squad,season_002;season_003;season_004;season_005;season_006;season_007,Liga 1,,5,regular_season,,reaction,,,,,,CaptainCrinch,,1302,88,13,PT47M23S,2843,2026-06-19T11:59:12Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=rhIvP01tJv0;https://www.youtube.com/user/CaptainCrinch
VN-lKQL-Efo,https://www.youtube.com/watch?v=VN-lKQL-Efo,Nestfloh reagiert auf die GPL - Blocki vs. King Blex (Spieltag 6 - Liga 2),reaction,,UCVsNLr5y3npa_9fcfs5hEew,Flobert,https://www.youtube.com/@Flobert,person_nestfloh,Nestfloh,Böller Brüder,season_010,Liga 2,,6,regular_season,,reaction,,,,,,Nestfloh,,553,46,0,PT33M27S,2007,2026-06-19T15:15:41Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=VN-lKQL-Efo;https://www.youtube.com/@Flobert
0UGDAANoBdA,https://www.youtube.com/watch?v=0UGDAANoBdA,Nestfloh reagiert auf die GPL - DauniDaunstar vs. BelmontGabriel  (Spieltag 6),reaction,,UCVsNLr5y3npa_9fcfs5hEew,Flobert,https://www.youtube.com/@Flobert,person_nestfloh,Nestfloh,Böller Brüder,season_010,,,6,regular_season,,reaction,,,,,,Nestfloh,,414,27,1,PT37M13S,2233,2026-06-19T15:15:41Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=0UGDAANoBdA;https://www.youtube.com/@Flobert
P4yXXwkweEw,https://www.youtube.com/watch?v=P4yXXwkweEw,Nestfloh reagiert auf die GPL - Hydronic vs. Bene (Spieltag 6),reaction,,UCVsNLr5y3npa_9fcfs5hEew,Flobert,https://www.youtube.com/@Flobert,person_nestfloh,Nestfloh,Böller Brüder,season_010,,,6,regular_season,,reaction,,,,,,Nestfloh,,461,38,0,PT34M5S,2045,2026-06-19T15:15:41Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=P4yXXwkweEw;https://www.youtube.com/@Flobert
P8zpxxv7Eaw,https://www.youtube.com/watch?v=P8zpxxv7Eaw,Nestfloh reagiert auf die GPL - Maxi von Vogel vs. Barry  (Spieltag 6 - Liga 2),reaction,,UCVsNLr5y3npa_9fcfs5hEew,Flobert,https://www.youtube.com/@Flobert,person_nestfloh,Nestfloh,Böller Brüder,season_010,Liga 2,,6,regular_season,,reaction,,,,,,Nestfloh,,365,22,1,PT45M27S,2727,2026-06-19T15:15:41Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=P8zpxxv7Eaw;https://www.youtube.com/@Flobert
pPKJEhwKxRc,https://www.youtube.com/watch?v=pPKJEhwKxRc,Nestfloh reagiert auf die GPL - OG DNZ vs. Pokgalaxy (Spieltag 6 - Liga 2),reaction,,UCVsNLr5y3npa_9fcfs5hEew,Flobert,https://www.youtube.com/@Flobert,person_nestfloh,Nestfloh,Böller Brüder,season_010,Liga 2,,6,regular_season,,reaction,,,,,,Nestfloh,,338,26,0,PT24M48S,1488,2026-06-19T15:15:41Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=pPKJEhwKxRc;https://www.youtube.com/@Flobert
zC5YW2QoNqM,https://www.youtube.com/watch?v=zC5YW2QoNqM,Nestfloh reagiert auf die GPL - Present vs. ElektechN9ne (Spieltag 6),reaction,,UCVsNLr5y3npa_9fcfs5hEew,Flobert,https://www.youtube.com/@Flobert,person_nestfloh,Nestfloh,Böller Brüder,season_010,,,6,regular_season,,reaction,,,,,,Nestfloh,,568,42,0,PT41M40S,2500,2026-06-19T15:15:41Z,,,,,,,,,,,,,https://www.youtube.com/watch?v=zC5YW2QoNqM;https://www.youtube.com/@Flobert
