season_id,match_id,division,stage,week,player_a,player_b,score,winner,video_count,view_peak,view_total,view_median,view_multiplier_peak,views_percentile_peak,views_z_score_peak,view_expected_peak,view_trend_multiplier_peak,views_trend_percentile_peak,views_trend_z_score_peak,view_expected_total,view_trend_multiplier_match,views_trend_percentile_match,views_trend_z_score_match,views_total_percentile_match,like_peak,comment_peak,engagement_rate_peak,engagement_multiplier_peak,engagement_percentile_peak,engagement_z_score_peak,peak_perspective,both_sides_spiked,close_match,playoff_match,highlight_score,highlight_reasons,video_urls,source_urls,stats_fetched_at
season_006,season_006_schedule_0007,Playoffs,playoffs,Playoffs - Vorrunde - Sonntag der 07.07.2019,PresentLP,BelmontGabriel,0 - 3,BelmontGabriel,2,9274,10562,5281,0.97,0.33,-0.31,,0,0,0,0,0,0,0,0.84,519,54,90.84,1.34,0.92,1.31,BelmontGabriel,0,0,1,24,Playoff-Kontext; mehrere Perspektiven,https://www.youtube.com/watch?v=Kv0kmOw2Lkc;https://www.youtube.com/watch?v=amwO1LV4is0,https://www.youtube.com/watch?v=Kv0kmOw2Lkc;https://www.youtube.com/user/BelmontGabriel;https://www.youtube.com/user/BelmontgabrielLP;https://www.youtube.com/watch?v=amwO1LV4is0;https://www.youtube.com/user/Present;https://www.youtube.com/user/PresentLP;https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=892995759,2026-06-19T11:59:12Z
season_003,season_003_schedule_0340,Regular Season,regular_season,13. Spieltag - Mittwoch der 27.04.2016,LightGaming,Shizumania,0 - 6,Shizumania,2,1201,1848,924,1.39,0.92,0.78,845.1,1.42,0.94,1.97,1530.5,1.21,0.91,1.63,0.25,55,18,75.77,0.96,0.42,-0.24,Shizumania,0,0,0,23.93,mehrere Perspektiven; Top 10% matchbereinigt,https://www.youtube.com/watch?v=DkWICr3c3yM;https://www.youtube.com/watch?v=JrrUozu_Wcg,https://www.youtube.com/watch?v=DkWICr3c3yM;https://www.youtube.com/user/LightGaming12;https://www.youtube.com/watch?v=JrrUozu_Wcg;https://www.youtube.com/user/Shizumania;https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0,2026-06-19T11:59:12Z
season_009,season_009_schedule_0011,Tag Team,regular_season,2. Spieltag - Sonntag der 24.04.2022,Blocki,BelmontGabriel,3 - 0,Blocki,2,7669,10343,5171.5,1.49,1,1.37,7338.3,1.05,0.75,0.53,10537.3,0.98,0.5,0,0.84,642,130,117.62,1.22,0.79,1.26,Blocki,0,0,0,23.91,mehrere Perspektiven,https://www.youtube.com/watch?v=omcENJXasy0;https://www.youtube.com/watch?v=rNOPThPFaVQ,https://www.youtube.com/watch?v=omcENJXasy0;https://www.youtube.com/user/BelmontGabriel;https://www.youtube.com/user/BelmontgabrielLP;https://www.youtube.com/watch?v=rNOPThPFaVQ;https://www.youtube.com/@Blocki;https://www.youtube.com/c/Blocki;https://www.youtube.com/user/Blocki;https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1037187549,2026-06-19T11:59:12Z
season_009,season_009_schedule_0050,Tag Team,regular_season,7. Spieltag - Mittwoch der 01.06.2022,Hydronic,Minetube,2 - 0,Hydronic,2,2859,5032,2516,1.12,0.71,0.39,1979.5,1.1,0.82,0.88,4838.5,1.04,0.7,0.45,0.57,211,14,83.6,0.87,0.21,-1.41,Minetube,0,0,0,23.89,mehrere Perspektiven,https://www.youtube.com/watch?v=ovkk13qIMMc;https://www.youtube.com/watch?v=eOwbadB0u58,https://www.youtube.com/watch?v=ovkk13qIMMc;https://www.youtube.com/channel/UCkgDtvVWnwU2mEDuMV1V4PQ;https://www.youtube.com/user/Hydronic;https://www.youtube.com/watch?v=eOwbadB0u58;https://www.youtube.com/@Minetube13;https://www.youtube.com/user/Minetube13;https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1037187549,2026-06-19T11:59:12Z
season_004,season_004_schedule_0055,Regular Season,regular_season,14. Spieltag - Sonntag der 18.06.2017,PokeBazi,Cabgolord,0 - 4,Cabgolord,2,3541,6805,3402.5,1.09,0.77,0.44,3030,1.08,0.74,0.51,7304.8,0.93,0.34,-0.41,0.71,203,71,97.43,1.52,0.95,1.72,Cabgolord,0,0,0,23.88,mehrere Perspektiven; Engagement-Ausreißer 1.5x,https://www.youtube.com/watch?v=0eto3SjMEow;https://www.youtube.com/watch?v=49t7lJswVuc,https://www.youtube.com/watch?v=0eto3SjMEow;https://www.youtube.com/c/Cabgolord;https://www.youtube.com/channel/UCYdaMHNraDfWMxVTlrlnK6w;https://www.youtube.com/user/Cabgolord;https://www.youtube.com/watch?v=49t7lJswVuc;https://www.youtube.com/c/PokeBazi;https://www.youtube.com/channel/UCkEEHak-dPeI11YkalQczRQ;https://www.youtube.com/user/PokéBazi;https://docs.google.com/spreadsheets/d/1u8AORkPkqIxR4GblUqU5faeTfuuKGjKrllUxnnUdRz0/edit#gid=992181004,2026-06-19T11:59:12Z
season_009,season_009_schedule_0024,Tag Team,regular_season,3. Spieltag - Mittwoch der 04.05.2022,Bene,Hydronic,0 - 3,Hydronic,2,3392,6657,3328.5,1.26,0.93,0.93,3392,1,0.63,0.21,6905.4,0.96,0.44,-0.14,0.7,323,39,120.98,1.25,1,2.23,Bene,0,0,0,23.87,mehrere Perspektiven; Engagement-Ausreißer 1.3x,https://www.youtube.com/watch?v=nHryMOR2qO8;https://www.youtube.com/watch?v=zSnSnJA0IcY,https://www.youtube.com/watch?v=nHryMOR2qO8;https://www.youtube.com/@Bene;https://www.youtube.com/user/FullLifeGames;https://www.youtube.com/watch?v=zSnSnJA0IcY;https://www.youtube.com/channel/UCkgDtvVWnwU2mEDuMV1V4PQ;https://www.youtube.com/user/Hydronic;https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1037187549,2026-06-19T11:59:12Z
season_006,season_006_schedule_0081,Moon Conference,regular_season,1. Spieltag - Mittwoch der 17.04.2019,RegiBang,Bene,0 - 3,Bene,2,16819,21482,10741,1.85,1,2.83,25529.2,0.66,0.11,-3.18,33470.6,0.64,0.05,-3.33,0.96,818,86,100.36,1.25,0.92,2.07,RegiBang,0,0,0,23.86,mehrere Perspektiven; Engagement-Ausreißer 1.3x; Top 5% Reichweite,https://www.youtube.com/watch?v=xuTXlK5Hp0E;https://www.youtube.com/watch?v=vrxaOvyUVAg,https://www.youtube.com/watch?v=xuTXlK5Hp0E;https://www.youtube.com/@Bene;https://www.youtube.com/user/FullLifeGames;https://www.youtube.com/watch?v=vrxaOvyUVAg;https://www.youtube.com/user/RegiBang;https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1758213758,2026-06-19T11:59:12Z
season_003,season_003_schedule_0175,Regular Season,regular_season,7. Spieltag - Sonntag der 13.03.2016,PokeBazi,CaptainCrinch,2 - 0,PokeBazi,2,3236,4801,2400.5,1.18,0.73,0.62,1485,1.05,0.7,0.35,4721,1.02,0.65,0.28,0.55,178,75,101.36,1.25,0.77,0.69,CaptainCrinch,0,0,0,23.86,mehrere Perspektiven,https://www.youtube.com/watch?v=L0QVu2ho6Fc;https://www.youtube.com/watch?v=7aaTt5xPpB4,https://www.youtube.com/watch?v=L0QVu2ho6Fc;https://www.youtube.com/user/CaptainCrinch;https://www.youtube.com/watch?v=7aaTt5xPpB4;https://www.youtube.com/c/PokeBazi;https://www.youtube.com/channel/UCkEEHak-dPeI11YkalQczRQ;https://www.youtube.com/user/PokéBazi;https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0,2026-06-19T11:59:12Z
season_010,season_010_schedule_0065,Regular Season,regular_season,Spieltag 11,RobinVGC,Domji,0 - 3,Domji,2,3687,4264,2132,1.04,0.64,0.61,3687,1,0.64,0.23,4307.7,0.99,0.53,0.07,0.5,493,54,214.9,1.5,1,2.51,RobinVGC,0,0,0,23.84,mehrere Perspektiven; Engagement-Ausreißer 1.5x,https://www.youtube.com/watch?v=BmnnYsw5itg;https://www.youtube.com/watch?v=1vZbB4PgWYI,https://www.youtube.com/watch?v=BmnnYsw5itg;https://www.youtube.com/@domjiii;https://www.youtube.com/watch?v=1vZbB4PgWYI;https://www.youtube.com/@Bonusrobin;https://www.youtube.com/channel/UCdGmk4tcz2k7kftC2c6gZEg;https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1215904780,2026-06-19T15:15:41Z
season_005,season_005_schedule_0249,Liga 2,regular_season,5. Spieltag - Mittwoch der 11.04.2018,Stratocopter TV,BraveBird,0 - 1,BraveBird,2,1977,3593,1796.5,1.28,0.67,0.49,1849.1,1.07,0.68,0.42,3730.5,0.96,0.44,-0.15,0.44,129,25,75.5,1.14,0.86,0.95,Stratocopter TV,0,1,0,23.82,knapper Kampf; mehrere Perspektiven,https://www.youtube.com/watch?v=-qtan03Y2y8;https://www.youtube.com/watch?v=QiA-QQPtjro,https://www.youtube.com/watch?v=-qtan03Y2y8;https://www.youtube.com/channel/UCz2BGM4qej7NxsEDSNr6f1A;https://www.youtube.com/user/MaxiVonVogel;https://www.youtube.com/watch?v=QiA-QQPtjro;https://www.youtube.com/channel/UCzftb8-k3NwLilR5X7q-org;https://www.youtube.com/user/StratocopterTV;https://docs.google.com/spreadsheets/d/1Jej38dwkqOARMHvKaUfQeHME0pLqP9GE6vPZQMUxMcg/edit#gid=2102144361,2026-06-19T11:59:12Z
season_006,season_006_schedule_0023,Sun Conference,regular_season,2. Spieltag - Sonntag der 21.04.2019,Maxi von Vogel,Raizor,3 - 0,Maxi von Vogel,3,10988,15372,2549,1.25,0.91,0.79,2599.5,0.98,0.52,0,18014,0.85,0.17,-1.1,0.92,597,59,95.37,1.36,0.92,1.82,Maxi von Vogel,0,0,0,23.79,mehrere Perspektiven; Engagement-Ausreißer 1.4x; Top 10% Reichweite,https://www.youtube.com/watch?v=8ZujAm6vYd0;https://www.youtube.com/watch?v=7A88BFrQMkM;https://www.youtube.com/watch?v=5MfBxxbMLso,https://www.youtube.com/watch?v=8ZujAm6vYd0;https://www.youtube.com/user/TeamMauni;https://www.youtube.com/watch?v=7A88BFrQMkM;https://www.youtube.com/watch?v=5MfBxxbMLso;https://www.youtube.com/c/Raizor;https://www.youtube.com/user/Raizor;https://www.youtube.com/user/RaizorZockt;https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=892995759,2026-06-19T11:59:12Z
season_004,season_004_schedule_0218,Liga 2,regular_season,10. Spieltag - Mittwoch der 17.05.2017,Barry D. Sin of Speed,BraveBird,1 - 0,Barry D. Sin of Speed,2,2189,3548,1774,1.01,0.55,0.02,1347.1,1.01,0.64,0.22,3630.2,0.98,0.49,-0.03,0.43,86,26,80.21,1.17,0.71,0.57,Barry D. Sin of Speed,0,1,0,23.79,knapper Kampf; mehrere Perspektiven,https://www.youtube.com/watch?v=ThTIduDAtLc;https://www.youtube.com/watch?v=MQv4yCDHUDA,https://www.youtube.com/watch?v=ThTIduDAtLc;https://www.youtube.com/c/BarryDSinOfSpeed;https://www.youtube.com/channel/UC88v-X5lbES2qHLWkFjQAEg;https://www.youtube.com/watch?v=MQv4yCDHUDA;https://www.youtube.com/channel/UCz2BGM4qej7NxsEDSNr6f1A;https://www.youtube.com/user/MaxiVonVogel;https://docs.google.com/spreadsheets/d/1NKXigWOr5wX73nBCnJrqO0_OprQy7Q5ncRmxnsQencI/edit#gid=2071855674,2026-06-19T11:59:12Z
season_005,season_005_schedule_0102,Liga 1,regular_season,11. Spieltag - Sonntag der 20.05.2018,Barry D. Sin of Speed,PresentLP,4 - 0,Barry D. Sin of Speed,2,7577,8277,4138.5,0.98,0.45,-0.09,8123.6,0.93,0.36,-0.29,9132.1,0.91,0.27,-0.62,0.77,426,91,160,1.83,1,1.58,PresentLP,0,0,0,23.77,mehrere Perspektiven; Engagement-Ausreißer 1.8x,https://www.youtube.com/watch?v=uix9AvhGfr8;https://www.youtube.com/watch?v=eKb990Q7gJU,https://www.youtube.com/watch?v=uix9AvhGfr8;https://www.youtube.com/c/BarryDSinOfSpeed;https://www.youtube.com/channel/UC88v-X5lbES2qHLWkFjQAEg;https://www.youtube.com/watch?v=eKb990Q7gJU;https://www.youtube.com/user/Present;https://www.youtube.com/user/PresentLP;https://docs.google.com/spreadsheets/d/1nONaKwJcrN04APGKN-HrZ8yavwZdFkfnaA59Zp1sdBU/edit#gid=405850997,2026-06-19T11:59:12Z
season_009,season_009_schedule_0037,Tag Team,regular_season,5. Spieltag - Sonntag der 15.05.2022,Maxi von Vogel,Barry D. Sin of Speed,3 - 0,Maxi von Vogel,2,2435,4419,2209.5,1.16,0.64,0.34,1985.6,1,0.6,0.2,4422.3,1,0.57,0.14,0.51,254,22,122.38,1.44,1,1.91,Barry D. Sin of Speed,0,0,0,23.77,mehrere Perspektiven; Engagement-Ausreißer 1.4x,https://www.youtube.com/watch?v=f0TpilwfLqA;https://www.youtube.com/watch?v=hhexQ6Sk9j8,https://www.youtube.com/watch?v=f0TpilwfLqA;https://www.youtube.com/c/BarryDSinOfSpeed;https://www.youtube.com/channel/UC88v-X5lbES2qHLWkFjQAEg;https://www.youtube.com/watch?v=hhexQ6Sk9j8;https://www.youtube.com/channel/UCz2BGM4qej7NxsEDSNr6f1A;https://www.youtube.com/user/MaxiVonVogel;https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1037187549,2026-06-19T11:59:12Z
season_005,season_005_schedule_0126,Liga 1,regular_season,17. Spieltag - Sonntag der 08.07.2018,Lauris,CaptainCrinch,5 - 0,Lauris,2,2213,3493,1746.5,0.98,0.5,-0.08,1776.5,1.25,0.9,1.3,3272.5,1.07,0.76,0.66,0.43,105,8,83.59,0.95,0.36,-0.25,Lauris,0,0,0,23.75,mehrere Perspektiven,https://www.youtube.com/watch?v=AN0HO2t9sS4;https://www.youtube.com/watch?v=cQ1lTV36dog,https://www.youtube.com/watch?v=AN0HO2t9sS4;https://www.youtube.com/user/CaptainCrinch;https://www.youtube.com/watch?v=cQ1lTV36dog;https://www.youtube.com/c/LaurisEnteitainment;https://www.youtube.com/channel/UCShFh4OGH23GfshxfIfvcjA;https://docs.google.com/spreadsheets/d/1nONaKwJcrN04APGKN-HrZ8yavwZdFkfnaA59Zp1sdBU/edit#gid=405850997,2026-06-19T11:59:12Z
season_003,season_003_schedule_0168,Regular Season,regular_season,26. Spieltag - Sonntag der 31.07.2016,Lauris,Bene,0 - 5,Bene,3,1756,3164,982,1.49,0.89,1.46,1175.1,1.49,0.95,2.24,3056.3,1.04,0.68,0.42,0.39,66,19,84.52,1.17,0.84,1.04,Bene,0,0,0,23.72,mehrere Perspektiven; starke Einzelperspektive,https://www.youtube.com/watch?v=5AKtaaupnBQ;https://www.youtube.com/watch?v=GATz0aRMw2g;https://www.youtube.com/watch?v=GwGyqe_9Ob4,https://www.youtube.com/watch?v=5AKtaaupnBQ;https://www.youtube.com/@Bene;https://www.youtube.com/user/FullLifeGames;https://www.youtube.com/watch?v=GATz0aRMw2g;https://www.youtube.com/watch?v=GwGyqe_9Ob4;https://www.youtube.com/c/LaurisEnteitainment;https://www.youtube.com/channel/UCShFh4OGH23GfshxfIfvcjA;https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0,2026-06-19T11:59:12Z
season_008,season_008_schedule_0088,Liga 2,regular_season,8. Spieltag - Mittwoch der 16.06.2021,KingBlex,Maxi von Vogel,3 - 0,KingBlex,2,3241,5400,2700,1.14,0.62,0.31,2997.5,1.08,0.79,0.62,5254.8,1.03,0.67,0.36,0.6,249,32,107.92,0.92,0.33,-0.3,Maxi von Vogel,0,0,0,23.69,mehrere Perspektiven,https://www.youtube.com/watch?v=e-xAel5mceI;https://www.youtube.com/watch?v=DozguRRc3nI,https://www.youtube.com/watch?v=e-xAel5mceI;https://www.youtube.com/@KingBlex;https://www.youtube.com/c/KingBlex;https://www.youtube.com/user/KingBlex;https://www.youtube.com/watch?v=DozguRRc3nI;https://www.youtube.com/channel/UCz2BGM4qej7NxsEDSNr6f1A;https://www.youtube.com/user/MaxiVonVogel;https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305,2026-06-19T11:59:12Z
season_007,season_007_schedule_0081,Regular Season,regular_season,10. Spieltag - Sonntag der 21.06.2020,Barry D. Sin of Speed,ElektechN9ne,0 - 5,ElektechN9ne,2,2833,4748,2374,1.24,0.69,0.67,2126.4,1.33,0.96,1.84,5029.5,0.94,0.38,-0.3,0.54,163,38,123.24,1.38,0.92,1.47,Barry D. Sin of Speed,0,0,0,23.69,mehrere Perspektiven; starke Einzelperspektive,https://www.youtube.com/watch?v=JKbYEXSjlpk;https://www.youtube.com/watch?v=RVi2-iOWXCA,https://www.youtube.com/watch?v=JKbYEXSjlpk;https://www.youtube.com/c/BarryDSinOfSpeed;https://www.youtube.com/channel/UC88v-X5lbES2qHLWkFjQAEg;https://www.youtube.com/watch?v=RVi2-iOWXCA;https://www.youtube.com/user/ElektechN9ne;https://docs.google.com/spreadsheets/d/1nwiq_ggEj7QePeZGMR2xoi0bEHJr_ZGO24YCRdt93No/edit#gid=1358421537,2026-06-19T11:59:12Z
season_005,season_005_schedule_0015,Liga 1,regular_season,12. Spieltag - Sonntag der 03.06.2018,Raizor,Minetube,0 - 2,Minetube,2,7396,9290,4645,0.99,0.5,-0.02,1890.8,1,0.63,0.1,9352.1,0.99,0.54,0.1,0.8,450,75,90.29,1.21,0.77,0.97,Minetube,0,0,0,23.68,mehrere Perspektiven,https://www.youtube.com/watch?v=wu3buchjQjk;https://www.youtube.com/watch?v=ObshQq0jbX8,https://www.youtube.com/watch?v=wu3buchjQjk;https://www.youtube.com/@Minetube13;https://www.youtube.com/user/Minetube13;https://www.youtube.com/watch?v=ObshQq0jbX8;https://www.youtube.com/c/Raizor;https://www.youtube.com/user/Raizor;https://www.youtube.com/user/RaizorZockt;https://docs.google.com/spreadsheets/d/1nONaKwJcrN04APGKN-HrZ8yavwZdFkfnaA59Zp1sdBU/edit#gid=405850997,2026-06-19T11:59:12Z
season_002,season_002_schedule_0087,Regular Season,regular_season,17. Spieltag - Sonntag der 12.07.2015 [12:00 -18:00],RegiBang,Kuchenjaeger,4 - 0,RegiBang,1,7708,7708,7708,0.98,0.42,-0.16,7273,1.06,0.74,0.63,7273,1.06,0.74,0.6,0.74,520,72,86.14,1.23,0.96,0.95,RegiBang,0,0,0,23.65,nur eine Quelle (-15%),https://www.youtube.com/watch?v=CIs52O5C8XY,https://www.youtube.com/watch?v=CIs52O5C8XY;https://www.youtube.com/user/RegiBang;https://docs.google.com/spreadsheets/d/16wGz0QnHeyqfcAhKdYvDqUZAvKxXKuAHchszJjhpp-o/edit#gid=0,2026-06-19T11:59:12Z
season_004,season_004_schedule_0025,Regular Season,regular_season,2. Spieltag - Sonntag der 19.03.2017,PresentLP,PokeBazi,0 - 5,PokeBazi,2,17403,23558,11779,1.58,0.95,2.05,17744.8,0.98,0.53,0.06,24576.3,0.96,0.42,-0.18,0.97,805,147,72.79,1.14,0.68,0.53,PresentLP,0,0,0,23.61,mehrere Perspektiven; Top 5% Reichweite,https://www.youtube.com/watch?v=O-j8Dm50xCM;https://www.youtube.com/watch?v=BoOJXN5ZQg4,https://www.youtube.com/watch?v=O-j8Dm50xCM;https://www.youtube.com/c/PokeBazi;https://www.youtube.com/channel/UCkEEHak-dPeI11YkalQczRQ;https://www.youtube.com/user/PokéBazi;https://www.youtube.com/watch?v=BoOJXN5ZQg4;https://www.youtube.com/user/Present;https://www.youtube.com/user/PresentLP;https://docs.google.com/spreadsheets/d/1u8AORkPkqIxR4GblUqU5faeTfuuKGjKrllUxnnUdRz0/edit#gid=992181004,2026-06-19T11:59:12Z
season_007,season_007_schedule_0017,Regular Season,regular_season,6. Spieltag - Sonntag der 24.05.2020,PokeBazi,PresentLP,0 - 3,PresentLP,2,14808,18984,9492,1,0.54,0,4186.8,1,0.56,0.05,19728.2,0.96,0.43,-0.15,0.95,1008,112,83.2,1,0.54,0,PokeBazi,0,0,0,23.61,mehrere Perspektiven; Top 5% Reichweite,https://www.youtube.com/watch?v=MFV6u7WB8wg;https://www.youtube.com/watch?v=vwtTG-9adsg,https://www.youtube.com/watch?v=MFV6u7WB8wg;https://www.youtube.com/c/PokeBazi;https://www.youtube.com/channel/UCkEEHak-dPeI11YkalQczRQ;https://www.youtube.com/user/PokéBazi;https://www.youtube.com/watch?v=vwtTG-9adsg;https://www.youtube.com/user/Present;https://www.youtube.com/user/PresentLP;https://docs.google.com/spreadsheets/d/1nwiq_ggEj7QePeZGMR2xoi0bEHJr_ZGO24YCRdt93No/edit#gid=1358421537,2026-06-19T11:59:12Z
season_009,season_009_schedule_0101,Tag Team,regular_season,13. Spieltag - Sonntag der 17.07.2022,Maxi von Vogel,BlackLink,2 - 0,Maxi von Vogel,2,1914,2977,1488.5,0.91,0.43,-0.2,1587.6,1.21,0.89,1.55,2687.6,1.11,0.83,0.95,0.38,114,14,126.06,1.03,0.57,0.12,Maxi von Vogel,0,0,0,23.6,mehrere Perspektiven,https://www.youtube.com/watch?v=smvnQHar0eM;https://www.youtube.com/watch?v=rScK8mYfB-Q,https://www.youtube.com/watch?v=smvnQHar0eM;https://www.youtube.com/c/BlackLink;https://www.youtube.com/user/BlackLink;https://www.youtube.com/user/BlackLink1996;https://www.youtube.com/watch?v=rScK8mYfB-Q;https://www.youtube.com/channel/UCz2BGM4qej7NxsEDSNr6f1A;https://www.youtube.com/user/MaxiVonVogel;https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1037187549,2026-06-19T11:59:12Z
season_004,season_004_schedule_0037,Regular Season,regular_season,2. Spieltag - Sonntag der 19.03.2017,Bene,Lauris,4 - 0,Bene,2,5677,10242,5121,1.85,0.91,1,3984.1,1.15,0.82,0.8,10655.9,0.96,0.43,-0.16,0.83,224,38,52.84,0.88,0.3,-0.46,Lauris,0,0,0,23.59,mehrere Perspektiven,https://www.youtube.com/watch?v=o46Ud9OEtlY;https://www.youtube.com/watch?v=8LMGbCI4QpE,https://www.youtube.com/watch?v=o46Ud9OEtlY;https://www.youtube.com/@Bene;https://www.youtube.com/user/FullLifeGames;https://www.youtube.com/watch?v=8LMGbCI4QpE;https://www.youtube.com/c/LaurisEnteitainment;https://www.youtube.com/channel/UCShFh4OGH23GfshxfIfvcjA;https://docs.google.com/spreadsheets/d/1u8AORkPkqIxR4GblUqU5faeTfuuKGjKrllUxnnUdRz0/edit#gid=992181004,2026-06-19T11:59:12Z
season_003,season_003_schedule_0306,Regular Season,regular_season,25. Spieltag - Mittwoch der 27.07.2016,Cabgolord,LightGaming,2 - 0,Cabgolord,2,817,1221,610.5,1.15,0.81,0.85,651,1.25,0.89,1.3,1059.6,1.15,0.87,1.26,0.18,45,23,143.56,1.47,0.96,1.13,LightGaming,0,0,0,23.59,mehrere Perspektiven,https://www.youtube.com/watch?v=vpmdrvwninc;https://www.youtube.com/watch?v=gZ3mbWA2Bok,https://www.youtube.com/watch?v=vpmdrvwninc;https://www.youtube.com/c/Cabgolord;https://www.youtube.com/channel/UCYdaMHNraDfWMxVTlrlnK6w;https://www.youtube.com/user/Cabgolord;https://www.youtube.com/watch?v=gZ3mbWA2Bok;https://www.youtube.com/user/LightGaming12;https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0,2026-06-19T11:59:12Z
season_003,season_003_schedule_0318,Regular Season,regular_season,25. Spieltag - Mittwoch der 27.07.2016,CrowdController,BraveBird,3 - 0,CrowdController,2,354,637,318.5,1.45,0.81,0.88,223,1.59,0.97,2.57,554.2,1.15,0.87,1.24,0.1,33,16,183.62,1.26,0.81,1.12,CrowdController,0,0,0,23.54,mehrere Perspektiven; starke Einzelperspektive,https://www.youtube.com/watch?v=GBDahWISAS0;https://www.youtube.com/watch?v=7T74kV9TVP4,https://www.youtube.com/watch?v=GBDahWISAS0;https://www.youtube.com/c/Bravebirdthemall;https://www.youtube.com/channel/UCqAKZ9OEu9Fx1fkW1UtXNEQ;https://www.youtube.com/watch?v=7T74kV9TVP4;https://www.youtube.com/user/CrowdController;https://www.youtube.com/user/CrowdControllerLP;https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0,2026-06-19T11:59:12Z
season_004,season_004_schedule_0106,Regular Season,regular_season,11. Spieltag - Sonntag der 21.05.2017,PokeBazi,MeLevies,0 - 3,MeLevies,1,5265,5265,5265,1.24,0.68,0.64,4540.4,1.16,0.84,0.86,4540.4,1.16,0.88,1.31,0.58,170,32,44.44,0.7,0.09,-1.48,PokeBazi,0,0,0,23.5,nur eine Quelle (-15%),https://www.youtube.com/watch?v=2HdJ_2v-A3Y,https://www.youtube.com/watch?v=2HdJ_2v-A3Y;https://www.youtube.com/c/PokeBazi;https://www.youtube.com/channel/UCkEEHak-dPeI11YkalQczRQ;https://www.youtube.com/user/PokéBazi;https://docs.google.com/spreadsheets/d/1u8AORkPkqIxR4GblUqU5faeTfuuKGjKrllUxnnUdRz0/edit#gid=992181004,2026-06-19T11:59:12Z
season_005,season_005_schedule_0103,Liga 1,regular_season,16. Spieltag - Sonntag der 01.07.2018,Raizor,Barry D. Sin of Speed,3 - 0,Raizor,2,6930,7924,3962,0.97,0.48,-0.06,900.8,1.1,0.77,0.63,7952.6,1,0.56,0.12,0.75,439,59,80.38,1.09,0.64,0.44,Barry D. Sin of Speed,0,0,0,23.49,mehrere Perspektiven,https://www.youtube.com/watch?v=0nw1GpGdQWk;https://www.youtube.com/watch?v=XM6QussFRLw,https://www.youtube.com/watch?v=0nw1GpGdQWk;https://www.youtube.com/c/BarryDSinOfSpeed;https://www.youtube.com/channel/UC88v-X5lbES2qHLWkFjQAEg;https://www.youtube.com/watch?v=XM6QussFRLw;https://www.youtube.com/c/Raizor;https://www.youtube.com/user/Raizor;https://www.youtube.com/user/RaizorZockt;https://docs.google.com/spreadsheets/d/1nONaKwJcrN04APGKN-HrZ8yavwZdFkfnaA59Zp1sdBU/edit#gid=405850997,2026-06-19T11:59:12Z
season_009,season_009_schedule_0108,Tag Team,regular_season,14. Spieltag - Mittwoch der 27.07.2022,ElektechN9ne,Nestfloh,3 - 0,ElektechN9ne,2,4459,4769,2384.5,0.74,0.21,-1.45,4087.8,1.09,0.82,0.83,4582.1,1.04,0.7,0.46,0.55,316,16,167.74,1.23,0.79,0.9,Nestfloh,0,0,0,23.44,mehrere Perspektiven,https://www.youtube.com/watch?v=q2lAps2ZhQk;https://www.youtube.com/watch?v=ZV5sFrzetTo,https://www.youtube.com/watch?v=q2lAps2ZhQk;https://www.youtube.com/user/ElektechN9ne;https://www.youtube.com/watch?v=ZV5sFrzetTo;https://www.youtube.com/user/ElcioBuchLP;https://www.youtube.com/user/Nestfloh;https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1037187549,2026-06-19T11:59:12Z
